일자,종목명,클러스터,관리여부,종가,EPS,PER,BPS,PBR,주당배당금,배당수익률
2016년 1월,LG이노텍,1 ,0 ,95000 ,4761 ,20 ,71681 ,1 ,250 ,0 
2016년 1월,에넥스,0 ,0 ,3445 ,99 ,35 ,889 ,4 ,20 ,1 
2016년 1월,CJ씨푸드,0 ,0 ,3465 ,91 ,38 ,1310 ,3 ,0 ,0 
2016년 1월,롯데케미칼,1 ,0 ,245000 ,4359 ,56 ,187805 ,1 ,1000 ,0 
2016년 1월,현대위아,0 ,0 ,108000 ,16794 ,6 ,104757 ,1 ,800 ,1 
2016년 1월,태림포장,1 ,0 ,3175 ,253 ,13 ,5357 ,1 ,30 ,1 
2016년 1월,성안,0 ,0 ,999 ,0 ,0 ,1409 ,1 ,0 ,0 
2016년 1월,유니켐,1 ,0 ,1780 ,0 ,0 ,231 ,8 ,0 ,0 
2016년 1월,부산산업,2 ,0 ,32900 ,2740 ,12 ,35432 ,1 ,250 ,1 
2016년 1월,갤럭시아에스엠,0 ,0 ,3380 ,0 ,0 ,1183 ,3 ,0 ,0 
2016년 1월,한농화성,1 ,0 ,3830 ,509 ,8 ,5558 ,1 ,90 ,2 
2016년 1월,유양디앤유,2 ,0 ,1545 ,8 ,193 ,1006 ,2 ,0 ,0 
2016년 1월,SKC,1 ,0 ,32850 ,1931 ,17 ,33491 ,1 ,550 ,2 
2016년 1월,STX,0 ,0 ,3360 ,15611 ,0 ,3138 ,1 ,0 ,0 
2016년 1월,계양전기,0 ,0 ,4985 ,191 ,26 ,4498 ,1 ,45 ,1 
2016년 1월,영화금속,0 ,0 ,1705 ,157 ,11 ,1114 ,2 ,30 ,2 
2016년 1월,현대모비스,0 ,0 ,238000 ,35821 ,7 ,237937 ,1 ,3000 ,1 
2016년 1월,더존비즈온,2 ,0 ,20000 ,389 ,51 ,3947 ,5 ,200 ,1 
2016년 1월,경인양행,1 ,0 ,3565 ,255 ,14 ,4593 ,1 ,50 ,1 
2016년 1월,모나리자,1 ,0 ,4100 ,155 ,26 ,1645 ,2 ,0 ,0 
2016년 1월,에스원,0 ,0 ,100000 ,3308 ,30 ,23316 ,4 ,1150 ,1 
2016년 1월,대창,1 ,0 ,1045 ,0 ,0 ,1732 ,1 ,0 ,0 
2016년 1월,세우글로벌,0 ,0 ,2150 ,11 ,195 ,1282 ,2 ,0 ,0 
2016년 1월,일성건설,1 ,0 ,11350 ,0 ,0 ,16447 ,1 ,0 ,0 
2016년 1월,화승알앤에이,0 ,0 ,37100 ,1968 ,19 ,31644 ,1 ,250 ,1 
2016년 1월,디와이,0 ,0 ,6780 ,1771 ,4 ,13805 ,0 ,236 ,3 
2016년 1월,까뮤이앤씨,1 ,0 ,11700 ,506 ,23 ,7906 ,1 ,150 ,1 
2016년 1월,지엠비코리아,1 ,0 ,4650 ,917 ,5 ,10593 ,0 ,200 ,4 
2016년 1월,한익스프레스,0 ,0 ,121500 ,15292 ,8 ,37997 ,3 ,500 ,0 
2016년 1월,대영포장,0 ,0 ,1200 ,64 ,19 ,1323 ,1 ,0 ,0 
2016년 1월,금강공업,0 ,0 ,37750 ,4164 ,9 ,45639 ,1 ,400 ,1 
2016년 1월,영보화학,0 ,0 ,4920 ,189 ,26 ,4845 ,1 ,100 ,2 
2016년 1월,극동유화,1 ,0 ,32800 ,2667 ,12 ,34319 ,1 ,700 ,2 
2016년 1월,한솔케미칼,1 ,0 ,59200 ,1932 ,31 ,18852 ,3 ,600 ,1 
2016년 1월,사조씨푸드,0 ,0 ,6750 ,541 ,12 ,9650 ,1 ,0 ,0 
2016년 1월,한라,1 ,0 ,3940 ,0 ,0 ,10287 ,0 ,0 ,0 
2016년 1월,동원시스템즈,0 ,0 ,88600 ,92 ,963 ,7210 ,12 ,250 ,0 
2016년 1월,유니드,0 ,0 ,45850 ,5611 ,8 ,59185 ,1 ,1100 ,2 
2016년 1월,성문전자,0 ,0 ,2995 ,0 ,0 ,1895 ,2 ,0 ,0 
2016년 1월,인디에프,0 ,0 ,2740 ,0 ,0 ,1378 ,2 ,0 ,0 
2016년 1월,이스타코,0 ,0 ,1470 ,0 ,0 ,1133 ,1 ,0 ,0 
2016년 1월,대창단조,1 ,0 ,42450 ,9275 ,5 ,65771 ,1 ,2000 ,5 
2016년 1월,에이엔피,0 ,0 ,1630 ,40 ,41 ,1442 ,1 ,0 ,0 
2016년 1월,일진홀딩스,0 ,0 ,11200 ,301 ,37 ,5588 ,2 ,70 ,1 
2016년 1월,태경산업,0 ,0 ,5590 ,119 ,47 ,6647 ,1 ,150 ,3 
2016년 1월,대현,0 ,0 ,3880 ,106 ,37 ,2425 ,2 ,17 ,0 
2016년 1월,삼성증권,0 ,0 ,40250 ,3090 ,13 ,44832 ,1 ,650 ,2 
2016년 1월,한세예스24홀딩스,0 ,0 ,25550 ,872 ,29 ,5386 ,5 ,100 ,0 
2016년 1월,환인제약,0 ,0 ,19500 ,1232 ,16 ,10136 ,2 ,250 ,1 
2016년 1월,신대양제지,2 ,0 ,25050 ,4592 ,5 ,69649 ,0 ,375 ,2 
2016년 1월,대성홀딩스,0 ,0 ,10100 ,1104 ,9 ,22836 ,0 ,250 ,2 
2016년 1월,퍼시스,0 ,0 ,36700 ,2608 ,14 ,28598 ,1 ,700 ,2 
2016년 1월,웅진,0 ,0 ,3270 ,1751 ,2 ,5360 ,1 ,0 ,0 
2016년 1월,광명전기,1 ,0 ,2305 ,192 ,12 ,1638 ,1 ,0 ,0 
2016년 1월,명문제약,2 ,0 ,2835 ,43 ,66 ,3812 ,1 ,18 ,1 
2016년 1월,우신시스템,1 ,0 ,4300 ,908 ,5 ,6208 ,1 ,20 ,0 
2016년 1월,수산중공업,0 ,0 ,2615 ,113 ,23 ,1726 ,2 ,15 ,1 
2016년 1월,SK텔레콤,1 ,0 ,210500 ,25154 ,8 ,179660 ,1 ,9400 ,4 
2016년 1월,풀무원,0 ,0 ,178000 ,14804 ,12 ,68602 ,3 ,1020 ,1 
2016년 1월,광전자,0 ,0 ,2340 ,0 ,0 ,3833 ,1 ,0 ,0 
2016년 1월,E1,0 ,0 ,61400 ,7096 ,9 ,166331 ,0 ,2000 ,3 
2016년 1월,한국카본,1 ,0 ,6550 ,520 ,13 ,6884 ,1 ,120 ,2 
2016년 1월,삼성에스디에스,0 ,0 ,250500 ,5338 ,47 ,53145 ,5 ,500 ,0 
2016년 1월,조일알미늄,0 ,0 ,2440 ,0 ,0 ,2447 ,1 ,0 ,0 
2016년 1월,동원금속,0 ,0 ,2570 ,57 ,45 ,1839 ,1 ,100 ,4 
2016년 1월,SK가스,1 ,0 ,71000 ,11465 ,6 ,134489 ,1 ,2000 ,3 
2016년 1월,한온시스템,1 ,0 ,52500 ,2579 ,20 ,15160 ,3 ,970 ,2 
2016년 1월,신풍제약,2 ,0 ,4300 ,82 ,52 ,4175 ,1 ,50 ,1 
2016년 1월,티에이치엔,1 ,0 ,1800 ,0 ,0 ,596 ,3 ,20 ,1 
2016년 1월,세아특수강,0 ,0 ,17950 ,3726 ,5 ,31260 ,1 ,800 ,4 
2016년 1월,대교,0 ,0 ,9100 ,444 ,21 ,6040 ,2 ,230 ,3 
2016년 1월,한섬,0 ,0 ,38800 ,1712 ,23 ,31089 ,1 ,300 ,1 
2016년 1월,일진머티리얼즈,2 ,0 ,13100 ,86 ,152 ,6921 ,2 ,0 ,0 
2016년 1월,아시아나항공,1 ,0 ,4490 ,319 ,14 ,5156 ,1 ,0 ,0 
2016년 1월,일진디스플,0 ,0 ,5160 ,494 ,10 ,5591 ,1 ,100 ,2 
2016년 1월,서원,0 ,0 ,2465 ,0 ,0 ,3250 ,1 ,0 ,0 
2016년 1월,코웨이,0 ,0 ,84100 ,3361 ,25 ,13466 ,6 ,2000 ,2 
2016년 1월,세원정공,0 ,0 ,21700 ,4266 ,5 ,40698 ,1 ,100 ,0 
2016년 1월,삼원강재,0 ,0 ,3480 ,363 ,10 ,4238 ,1 ,120 ,3 
2016년 1월,MH에탄올,0 ,0 ,8610 ,0 ,0 ,7154 ,1 ,200 ,2 
2016년 1월,한국종합기술,0 ,0 ,5430 ,265 ,20 ,11209 ,0 ,100 ,2 
2016년 1월,동남합성,1 ,0 ,40300 ,2288 ,18 ,39321 ,1 ,200 ,1 
2016년 1월,롯데쇼핑,0 ,0 ,230000 ,17495 ,13 ,531131 ,0 ,2000 ,1 
2016년 1월,다우기술,0 ,0 ,22350 ,1037 ,22 ,16941 ,1 ,130 ,1 
2016년 1월,인지컨트롤스,1 ,0 ,5470 ,334 ,16 ,12415 ,0 ,100 ,2 
2016년 1월,인팩,0 ,0 ,6240 ,1422 ,4 ,9307 ,1 ,140 ,2 
2016년 1월,에쓰씨엔지니어링,0 ,0 ,4995 ,0 ,0 ,1157 ,4 ,0 ,0 
2016년 1월,WISCOM,0 ,0 ,4935 ,367 ,13 ,7908 ,1 ,250 ,5 
2016년 1월,디씨엠,1 ,0 ,9960 ,40 ,249 ,11213 ,1 ,200 ,2 
2016년 1월,기업은행,1 ,0 ,12050 ,1539 ,8 ,23898 ,1 ,430 ,4 
2016년 1월,한국콜마홀딩스,0 ,0 ,64700 ,1198 ,54 ,12131 ,5 ,100 ,0 
2016년 1월,대원화성,0 ,0 ,3005 ,182 ,17 ,1251 ,2 ,0 ,0 
2016년 1월,덕양산업,0 ,0 ,1755 ,103 ,17 ,1867 ,1 ,40 ,2 
2016년 1월,KPX케미칼,1 ,0 ,47300 ,8243 ,6 ,77767 ,1 ,1750 ,4 
2016년 1월,미래산업,1 ,0 ,469 ,0 ,0 ,85 ,6 ,0 ,0 
2016년 1월,한솔홈데코,0 ,0 ,1560 ,2 ,780 ,1768 ,1 ,0 ,0 
2016년 1월,이구산업,1 ,0 ,1420 ,64 ,22 ,3257 ,0 ,20 ,1 
2016년 1월,남해화학,1 ,0 ,9890 ,379 ,26 ,7412 ,1 ,60 ,1 
2016년 1월,한국주강,0 ,0 ,2735 ,0 ,0 ,5878 ,0 ,0 ,0 
2016년 1월,디피씨,1 ,0 ,4245 ,236 ,18 ,2710 ,2 ,50 ,1 
2016년 1월,부국철강,1 ,0 ,2880 ,154 ,19 ,5365 ,1 ,75 ,3 
2016년 1월,마니커,0 ,0 ,1125 ,0 ,0 ,1000 ,1 ,0 ,0 
2016년 1월,세하,0 ,0 ,2270 ,0 ,0 ,767 ,3 ,0 ,0 
2016년 1월,삼성엔지니어링,1 ,0 ,12950 ,927 ,14 ,14847 ,1 ,0 ,0 
2016년 1월,동아지질,1 ,0 ,7800 ,377 ,21 ,11805 ,1 ,175 ,2 
2016년 1월,삼성물산,0 ,0 ,140000 ,4284 ,33 ,39134 ,4 ,0 ,0 
2016년 1월,팬오션,1 ,0 ,3760 ,6409 ,1 ,8281 ,0 ,0 ,0 
2016년 1월,신도리코,0 ,0 ,48800 ,1741 ,28 ,81343 ,1 ,1500 ,3 
2016년 1월,삼성카드,1 ,0 ,30100 ,5685 ,5 ,55156 ,1 ,1000 ,3 
2016년 1월,제일기획,0 ,0 ,19750 ,1034 ,19 ,7636 ,3 ,0 ,0 
2016년 1월,KTB투자증권,1 ,0 ,2210 ,0 ,0 ,5330 ,0 ,0 ,0 
2016년 1월,교보증권,0 ,0 ,9000 ,858 ,10 ,17073 ,1 ,100 ,1 
2016년 1월,동원수산,1 ,0 ,8810 ,0 ,0 ,8395 ,1 ,0 ,0 
2016년 1월,신세계인터내셔날,1 ,0 ,102000 ,2863 ,36 ,62912 ,2 ,600 ,1 
2016년 1월,신세계푸드,0 ,0 ,166000 ,1221 ,136 ,73718 ,2 ,750 ,0 
2016년 1월,콤텍시스템,0 ,0 ,2775 ,0 ,0 ,1578 ,2 ,0 ,0 
2016년 1월,롯데관광개발,1 ,0 ,12700 ,31 ,410 ,4610 ,3 ,0 ,0 
2016년 1월,황금에스티,1 ,0 ,5430 ,554 ,10 ,12040 ,0 ,50 ,1 
2016년 1월,LG유플러스,1 ,0 ,10200 ,523 ,20 ,9567 ,1 ,150 ,1 
2016년 1월,삼성생명,0 ,0 ,106500 ,7062 ,15 ,111025 ,1 ,1800 ,2 
2016년 1월,필룩스,2 ,0 ,2180 ,207 ,11 ,2590 ,1 ,40 ,2 
2016년 1월,자화전자,0 ,0 ,16200 ,1333 ,12 ,13925 ,1 ,400 ,2 
2016년 1월,체시스,0 ,0 ,3230 ,0 ,0 ,1509 ,2 ,0 ,0 
2016년 1월,세종공업,0 ,0 ,9900 ,1136 ,9 ,18785 ,1 ,150 ,2 
2016년 1월,아주캐피탈,1 ,0 ,6290 ,574 ,11 ,11769 ,1 ,300 ,5 
2016년 1월,무학,0 ,0 ,37100 ,3010 ,12 ,14884 ,2 ,0 ,0 
2016년 1월,두산중공업,0 ,0 ,19300 ,0 ,0 ,39036 ,0 ,750 ,4 
2016년 1월,SBS,0 ,0 ,34700 ,0 ,0 ,29596 ,1 ,0 ,0 
2016년 1월,LG디스플레이,0 ,0 ,23900 ,2527 ,9 ,31948 ,1 ,500 ,2 
2016년 1월,신세계건설,0 ,0 ,42350 ,784 ,54 ,7058 ,6 ,0 ,0 
2016년 1월,NICE,0 ,0 ,22000 ,848 ,26 ,11795 ,2 ,110 ,1 
2016년 1월,인천도시가스,0 ,0 ,32000 ,5681 ,6 ,35767 ,1 ,1250 ,4 
2016년 1월,SK,1 ,0 ,234500 ,2891 ,81 ,51709 ,5 ,2000 ,1 
2016년 1월,지투알,0 ,0 ,8550 ,597 ,14 ,7568 ,1 ,200 ,2 
2016년 1월,백산,1 ,0 ,4600 ,0 ,0 ,3802 ,1 ,60 ,1 
2016년 1월,강원랜드,0 ,0 ,38300 ,1772 ,22 ,12644 ,3 ,850 ,2 
2016년 1월,NAVER,1 ,0 ,632000 ,15277 ,41 ,54486 ,12 ,782 ,0 
2016년 1월,한국가스공사,1 ,0 ,36050 ,5091 ,7 ,105341 ,0 ,250 ,1 
2016년 1월,S&T홀딩스,0 ,0 ,29300 ,1941 ,15 ,35949 ,1 ,200 ,1 
2016년 1월,엔씨소프트,2 ,0 ,204000 ,11520 ,18 ,62045 ,3 ,3430 ,2 
2016년 1월,팜스코,0 ,0 ,15550 ,336 ,46 ,7264 ,2 ,0 ,0 
2016년 1월,YG PLUS,0 ,0 ,2940 ,0 ,0 ,1823 ,2 ,0 ,0 
2016년 1월,광주신세계,0 ,0 ,279000 ,26397 ,11 ,280391 ,1 ,1250 ,0 
2016년 1월,하나투어,0 ,0 ,111500 ,2978 ,37 ,15521 ,7 ,1300 ,1 
2016년 1월,키움증권,1 ,0 ,59800 ,3420 ,17 ,41500 ,1 ,450 ,1 
2016년 1월,상신브레이크,0 ,0 ,7170 ,1027 ,7 ,5153 ,1 ,160 ,2 
2016년 1월,대우조선해양,0 ,0 ,4995 ,593 ,8 ,25985 ,0 ,150 ,3 
2016년 1월,두산인프라코어,1 ,0 ,4400 ,202 ,22 ,13493 ,0 ,0 ,0 
2016년 1월,한미반도체,1 ,0 ,12400 ,1291 ,10 ,8059 ,2 ,500 ,4 
2016년 1월,주연테크,0 ,0 ,967 ,0 ,0 ,584 ,2 ,0 ,0 
2016년 1월,KSS해운,0 ,0 ,16600 ,1815 ,9 ,15902 ,1 ,200 ,1 
2016년 1월,코스맥스비티아이,0 ,0 ,67800 ,1725 ,39 ,27108 ,3 ,240 ,0 
2016년 1월,대우건설,0 ,0 ,5350 ,255 ,21 ,6327 ,1 ,0 ,0 
2016년 1월,한국항공우주,0 ,0 ,76900 ,1140 ,67 ,10636 ,7 ,250 ,0 
2016년 1월,동원F&B,0 ,0 ,388000 ,15334 ,25 ,123964 ,3 ,3000 ,1 
2016년 1월,우진플라임,1 ,0 ,4500 ,0 ,0 ,8274 ,1 ,0 ,0 
2016년 1월,한전KPS,0 ,0 ,87100 ,3740 ,23 ,15512 ,6 ,1670 ,2 
2016년 1월,진양화학,1 ,0 ,3140 ,437 ,7 ,2491 ,1 ,215 ,7 
2016년 1월,LG생활건강,1 ,0 ,1015000 ,20842 ,49 ,92417 ,11 ,4000 ,0 
2016년 1월,LG화학,1 ,0 ,341500 ,11798 ,29 ,164275 ,2 ,4000 ,1 
2016년 1월,한전기술,0 ,0 ,32700 ,1439 ,23 ,10652 ,3 ,575 ,2 
2016년 1월,한미글로벌,0 ,0 ,11850 ,1092 ,11 ,8225 ,1 ,250 ,2 
2016년 1월,신한지주,1 ,0 ,39000 ,4195 ,9 ,60136 ,1 ,950 ,2 
2016년 1월,현대홈쇼핑,0 ,0 ,113000 ,12331 ,9 ,86544 ,1 ,1300 ,1 
2016년 1월,포스코강판,1 ,0 ,17950 ,0 ,0 ,27722 ,1 ,0 ,0 
2016년 1월,세아홀딩스,0 ,0 ,129500 ,26279 ,5 ,373560 ,0 ,1800 ,1 
2016년 1월,KTcs,0 ,0 ,3050 ,334 ,9 ,3357 ,1 ,120 ,4 
2016년 1월,한라홀딩스,0 ,0 ,62400 ,73032 ,1 ,84839 ,1 ,500 ,1 
2016년 1월,종근당바이오,0 ,0 ,26350 ,0 ,0 ,23300 ,1 ,100 ,0 
2016년 1월,현대로템,1 ,0 ,14050 ,0 ,0 ,19541 ,1 ,0 ,0 
2016년 1월,S&T모티브,0 ,0 ,85800 ,4371 ,20 ,40062 ,2 ,800 ,1 
2016년 1월,LG전자,1 ,0 ,52500 ,2213 ,24 ,64808 ,1 ,400 ,1 
2016년 1월,세이브존I&C,0 ,0 ,5740 ,667 ,9 ,7579 ,1 ,30 ,1 
2016년 1월,삼성출판사,1 ,0 ,14000 ,453 ,31 ,7735 ,2 ,100 ,1 
2016년 1월,휴켐스,1 ,0 ,15300 ,1030 ,15 ,11525 ,1 ,550 ,4 
2016년 1월,대호에이엘,2 ,0 ,1540 ,0 ,0 ,942 ,2 ,0 ,0 
2016년 1월,대웅제약,1 ,0 ,69400 ,3056 ,23 ,38241 ,2 ,700 ,1 
2016년 1월,DSR제강,1 ,0 ,3785 ,507 ,7 ,7555 ,1 ,30 ,1 
2016년 1월,현대백화점,0 ,0 ,123000 ,11652 ,11 ,138633 ,1 ,700 ,1 
2016년 1월,한국금융지주,1 ,0 ,46950 ,4090 ,11 ,46435 ,1 ,700 ,1 
2016년 1월,하이스틸,1 ,0 ,18550 ,0 ,0 ,65649 ,0 ,150 ,1 
2016년 1월,지역난방공사,0 ,0 ,57100 ,6105 ,9 ,141046 ,0 ,2110 ,4 
2016년 1월,롯데하이마트,0 ,0 ,57000 ,4085 ,14 ,71381 ,1 ,330 ,1 
2016년 1월,코아스,0 ,0 ,2705 ,21 ,129 ,1423 ,2 ,0 ,0 
2016년 1월,STX중공업,0 ,관리종목,5650 ,0 ,0 ,0 ,0 ,0 ,0 
2016년 1월,유엔젤,0 ,0 ,5450 ,0 ,0 ,3984 ,1 ,100 ,2 
2016년 1월,농심홀딩스,0 ,0 ,153000 ,5530 ,28 ,159349 ,1 ,2000 ,1 
2016년 1월,금호타이어,0 ,0 ,6540 ,860 ,8 ,7652 ,1 ,0 ,0 
2016년 1월,새론오토모티브,0 ,0 ,8070 ,1241 ,7 ,9198 ,1 ,200 ,2 
2016년 1월,세진중공업,1 ,0 ,3085 ,443 ,7 ,3304 ,1 ,0 ,0 
2016년 1월,유니퀘스트,1 ,0 ,3745 ,574 ,7 ,6400 ,1 ,376 ,10 
2016년 1월,STX엔진,1 ,관리종목,6860 ,0 ,0 ,0 ,0 ,0 ,0 
2016년 1월,텔코웨어,0 ,0 ,13750 ,1353 ,10 ,10322 ,1 ,600 ,4 
2016년 1월,에이블씨엔씨,0 ,0 ,22700 ,187 ,121 ,12124 ,2 ,10 ,0 
2016년 1월,GS,1 ,0 ,49100 ,0 ,0 ,62374 ,1 ,1200 ,2 
2016년 1월,CJ CGV,0 ,0 ,123500 ,787 ,157 ,18048 ,7 ,350 ,0 
2016년 1월,현대리바트,0 ,0 ,34050 ,1600 ,21 ,12682 ,3 ,80 ,0 
2016년 1월,LIG넥스원,0 ,0 ,103500 ,2528 ,41 ,17906 ,6 ,670 ,1 
2016년 1월,휴비스,0 ,0 ,7600 ,852 ,9 ,10984 ,1 ,300 ,4 
2016년 1월,일진다이아,2 ,0 ,8220 ,339 ,24 ,6228 ,1 ,100 ,1 
2016년 1월,동양생명,0 ,0 ,11600 ,1592 ,7 ,16467 ,1 ,550 ,5 
2016년 1월,대한제강,0 ,0 ,8340 ,0 ,0 ,15114 ,1 ,100 ,1 
2016년 1월,동양고속,0 ,0 ,34800 ,4419 ,8 ,46586 ,1 ,1250 ,4 
2016년 1월,이월드,1 ,0 ,2500 ,92 ,27 ,1060 ,2 ,0 ,0 
2016년 1월,대상홀딩스,0 ,0 ,18650 ,1002 ,19 ,12335 ,2 ,170 ,1 
2016년 1월,엔케이,0 ,0 ,7830 ,156 ,50 ,3432 ,2 ,50 ,1 
2016년 1월,미래에셋생명,0 ,0 ,4930 ,1150 ,4 ,11232 ,0 ,100 ,2 
2016년 1월,현대글로비스,0 ,0 ,188500 ,14300 ,13 ,73895 ,3 ,2000 ,1 
2016년 1월,하나금융지주,1 ,0 ,22900 ,3177 ,7 ,72879 ,0 ,600 ,3 
2016년 1월,한화생명,0 ,0 ,7220 ,482 ,15 ,9961 ,1 ,180 ,2 
2016년 1월,진도,0 ,0 ,4900 ,760 ,6 ,7556 ,1 ,0 ,0 
2016년 1월,제주항공,0 ,0 ,40900 ,0 ,0 ,0 ,0 ,0 ,0 
2016년 1월,평화산업,1 ,0 ,1810 ,0 ,0 ,1511 ,1 ,0 ,0 
2016년 1월,노루페인트,0 ,0 ,10550 ,750 ,14 ,11790 ,1 ,200 ,2 
2016년 1월,아모레퍼시픽,0 ,0 ,412500 ,5497 ,75 ,41432 ,10 ,900 ,0 
2016년 1월,세원셀론텍,0 ,0 ,3320 ,0 ,0 ,1889 ,2 ,0 ,0 
2016년 1월,디아이씨,0 ,0 ,8110 ,6 ,1352 ,6429 ,1 ,0 ,0 
2016년 1월,KEC,1 ,0 ,1100 ,89 ,12 ,2490 ,0 ,0 ,0 
2016년 1월,KPX홀딩스,0 ,0 ,58000 ,6713 ,9 ,127291 ,0 ,2100 ,4 
2016년 1월,기신정기,0 ,0 ,6210 ,619 ,10 ,500 ,12 ,100 ,2 
2016년 1월,LF,0 ,0 ,25750 ,2772 ,9 ,33599 ,1 ,500 ,2 
2016년 1월,이아이디,0 ,0 ,986 ,0 ,0 ,428 ,2 ,0 ,0 
2016년 1월,형지엘리트,1 ,0 ,2860 ,1662 ,2 ,5510 ,1 ,0 ,0 
2016년 1월,후성,1 ,0 ,5500 ,0 ,0 ,571 ,10 ,0 ,0 
2016년 1월,AJ네트웍스,0 ,0 ,48000 ,2732 ,18 ,23715 ,2 ,0 ,0 
2016년 1월,웅진씽크빅,0 ,0 ,10250 ,355 ,29 ,6979 ,1 ,0 ,0 
2016년 1월,JW홀딩스,0 ,0 ,8840 ,0 ,0 ,1744 ,5 ,25 ,0 
2016년 1월,SK이노베이션,1 ,0 ,126000 ,0 ,0 ,160065 ,1 ,0 ,0 
2016년 1월,한진중공업,0 ,0 ,3845 ,0 ,0 ,15386 ,0 ,0 ,0 
2016년 1월,CJ제일제당,0 ,0 ,371000 ,6530 ,57 ,206344 ,2 ,2000 ,1 
2016년 1월,비상교육,1 ,0 ,8000 ,880 ,9 ,12014 ,1 ,130 ,2 
2016년 1월,진양홀딩스,0 ,0 ,3560 ,268 ,13 ,5294 ,1 ,165 ,5 
2016년 1월,S&TC,0 ,0 ,28550 ,1590 ,18 ,29319 ,1 ,500 ,2 
2016년 1월,SBS미디어홀딩스,0 ,0 ,3830 ,118 ,32 ,4732 ,1 ,25 ,1 
2016년 1월,동성코퍼레이션,0 ,0 ,6350 ,203 ,31 ,5603 ,1 ,170 ,3 
2016년 1월,쌍방울,0 ,0 ,2105 ,0 ,0 ,799 ,3 ,0 ,0 
2016년 1월,이연제약,0 ,0 ,37450 ,899 ,42 ,12055 ,3 ,250 ,1 
2016년 1월,풍산,1 ,0 ,26600 ,2628 ,10 ,37339 ,1 ,600 ,2 
2016년 1월,일진전기,0 ,0 ,5030 ,348 ,14 ,8852 ,1 ,80 ,2 
2016년 1월,신성이엔지,0 ,0 ,3190 ,184 ,17 ,2744 ,1 ,0 ,0 
2016년 1월,한국철강,0 ,0 ,40000 ,1954 ,20 ,75009 ,1 ,900 ,2 
2016년 1월,KB금융,1 ,0 ,32450 ,3626 ,9 ,70700 ,0 ,780 ,2 
2016년 1월,한세실업,0 ,0 ,52600 ,1544 ,34 ,8273 ,6 ,200 ,0 
2016년 1월,우진,0 ,0 ,7320 ,108 ,68 ,5775 ,1 ,170 ,2 
2016년 1월,LG하우시스,0 ,0 ,141500 ,6456 ,22 ,82637 ,2 ,1800 ,1 
2016년 1월,영원무역,0 ,0 ,40700 ,2891 ,14 ,21940 ,2 ,200 ,0 
2016년 1월,씨에스윈드,1 ,0 ,24100 ,3932 ,6 ,17211 ,1 ,700 ,3 
2016년 1월,GKL,0 ,0 ,23400 ,1884 ,12 ,6974 ,3 ,1002 ,4 
2016년 1월,락앤락,1 ,0 ,11950 ,277 ,43 ,11460 ,1 ,150 ,1 
2016년 1월,대성에너지,0 ,0 ,5870 ,461 ,13 ,10137 ,1 ,250 ,4 
2016년 1월,우리들휴브레인,1 ,0 ,3565 ,0 ,0 ,810 ,4 ,0 ,0 
2016년 1월,KC코트렐,0 ,0 ,6900 ,0 ,0 ,6032 ,1 ,0 ,0 
2016년 1월,조선선재,1 ,0 ,64300 ,10425 ,6 ,48385 ,1 ,0 ,0 
2016년 1월,코오롱인더,0 ,0 ,63400 ,1662 ,38 ,67609 ,1 ,500 ,1 
2016년 1월,아이마켓코리아,0 ,0 ,25050 ,1126 ,22 ,10295 ,2 ,500 ,2 
2016년 1월,한국화장품,1 ,0 ,11100 ,1639 ,7 ,3139 ,4 ,0 ,0 
2016년 1월,현대에이치씨엔,1 ,0 ,3410 ,408 ,8 ,5014 ,1 ,40 ,1 
2016년 1월,대성산업,1 ,0 ,3365 ,0 ,0 ,2760 ,1 ,0 ,0 
2016년 1월,한미약품,0 ,0 ,723000 ,3613 ,200 ,53137 ,14 ,0 ,0 
2016년 1월,인터지스,0 ,0 ,3250 ,0 ,0 ,5950 ,1 ,75 ,2 
2016년 1월,한전산업,0 ,0 ,4815 ,18 ,268 ,1844 ,3 ,134 ,3 
2016년 1월,화인베스틸,1 ,0 ,2255 ,632 ,4 ,3271 ,1 ,0 ,0 
2016년 1월,미원화학,1 ,0 ,43350 ,3826 ,11 ,29715 ,1 ,400 ,1 
2016년 1월,선진,0 ,0 ,28000 ,2888 ,10 ,20525 ,1 ,100 ,0 
2016년 1월,메리츠금융지주,0 ,0 ,12900 ,971 ,13 ,9543 ,1 ,85 ,1 
2016년 1월,엔에스쇼핑,0 ,0 ,182500 ,21060 ,9 ,80015 ,2 ,1000 ,1 
2016년 1월,코오롱플라스틱,0 ,0 ,7200 ,63 ,114 ,3119 ,2 ,50 ,1 
2016년 1월,BNK금융지주,0 ,0 ,8300 ,3661 ,2 ,19542 ,0 ,200 ,2 
2016년 1월,DGB금융지주,0 ,0 ,9670 ,1714 ,6 ,21797 ,0 ,320 ,3 
2016년 1월,이마트,0 ,0 ,188500 ,10408 ,18 ,247807 ,1 ,1500 ,1 
2016년 1월,코오롱머티리얼,1 ,0 ,8890 ,0 ,0 ,21470 ,0 ,0 ,0 
2016년 1월,세화아이엠씨,0 ,0 ,9470 ,1761 ,5 ,13797 ,1 ,0 ,0 
2016년 1월,삼양사,0 ,0 ,102000 ,6109 ,17 ,91316 ,1 ,1500 ,1 
2016년 1월,코리아오토글라스,0 ,0 ,16400 ,1274 ,13 ,10828 ,2 ,500 ,3 
2016년 1월,DSR,1 ,0 ,4030 ,423 ,10 ,6948 ,1 ,30 ,1 
