,클러스터,PER_기준,투자기간,결과
1357,2,1.2000000000000002,430,1.1987080332194988
1358,2,1.3,430,1.1987080332194988
1359,2,1.4000000000000001,430,1.1987080332194988
1360,2,1.5,430,1.1987080332194988
1361,2,1.6,430,1.1987080332194988
1362,2,1.7000000000000002,430,1.1987080332194988
1363,2,1.8,430,1.1987080332194988
1364,2,1.9000000000000001,430,1.1987080332194988
1365,2,0.5,460,1.3568563491747192
1366,2,0.6000000000000001,460,1.3568563491747192
1367,2,0.7000000000000001,460,1.3568563491747192
1368,2,0.8,460,1.3568563491747192
1369,2,0.9,460,1.3568563491747192
1370,2,1.0,460,1.3568563491747192
1371,2,1.1,460,1.3568563491747192
1372,2,1.2000000000000002,460,1.3568563491747192
1373,2,1.3,460,1.3568563491747192
1374,2,1.4000000000000001,460,1.3568563491747192
1375,2,1.5,460,1.3568563491747192
1376,2,1.6,460,1.3568563491747192
1377,2,1.7000000000000002,460,1.3568563491747192
1378,2,1.8,460,1.3568563491747192
1379,2,1.9000000000000001,460,1.3568563491747192
1380,2,0.5,490,1.222730289136539
1381,2,0.6000000000000001,490,1.222730289136539
1382,2,0.7000000000000001,490,1.222730289136539
1383,2,0.8,490,1.222730289136539
1384,2,0.9,490,1.222730289136539
1385,2,1.0,490,1.222730289136539
1386,2,1.1,490,1.222730289136539
1387,2,1.2000000000000002,490,1.222730289136539
1388,2,1.3,490,1.222730289136539
1389,2,1.4000000000000001,490,1.222730289136539
1390,2,1.5,490,1.222730289136539
1391,2,1.6,490,1.222730289136539
1392,2,1.7000000000000002,490,1.222730289136539
1393,2,1.8,490,1.222730289136539
1394,2,1.9000000000000001,490,1.222730289136539
1395,2,0.5,520,1.3663413780144342
1396,2,0.6000000000000001,520,1.3663413780144342
1397,2,0.7000000000000001,520,1.3663413780144342
1398,2,0.8,520,1.3663413780144342
1399,2,0.9,520,1.3663413780144342
1400,2,1.0,520,1.3663413780144342
1401,2,1.1,520,1.3663413780144342
1402,2,1.2000000000000002,520,1.3663413780144342
1403,2,1.3,520,1.3663413780144342
1404,2,1.4000000000000001,520,1.3663413780144342
1405,2,1.5,520,1.3663413780144342
1406,2,1.6,520,1.3663413780144342
1407,2,1.7000000000000002,520,1.3663413780144342
1408,2,1.8,520,1.3663413780144342
1409,2,1.9000000000000001,520,1.3663413780144342
1410,2,0.5,550,2.144605255406273
1411,2,0.6000000000000001,550,2.144605255406273
1412,2,0.7000000000000001,550,2.144605255406273
1413,2,0.8,550,2.144605255406273
1414,2,0.9,550,2.144605255406273
1415,2,1.0,550,2.144605255406273
1416,2,1.1,550,2.144605255406273
1417,2,1.2000000000000002,550,2.144605255406273
1418,2,1.3,550,2.144605255406273
1419,2,1.4000000000000001,550,2.144605255406273
1420,2,1.5,550,2.144605255406273
1421,2,1.6,550,2.144605255406273
1422,2,1.7000000000000002,550,2.144605255406273
1423,2,1.8,550,2.144605255406273
1424,2,1.9000000000000001,550,2.144605255406273
1425,2,0.5,580,3.3579636104796866
1426,2,0.6000000000000001,580,3.3579636104796866
1427,2,0.7000000000000001,580,3.3579636104796866
1428,2,0.8,580,3.3579636104796866
1429,2,0.9,580,3.3579636104796866
